SEARCH_KEY	PARENTS	HPO_ID	ET	JT
MALAR EXCESS		HP:0010620	Malar prominence	頬突出
広場恐怖	38219	HP:0000756	Agoraphobia	広場恐怖症
腸閉塞症	30474,25830	HP:0005214	Intestinal obstruction	腸閉塞
重炭酸尿		HP:0003646	Bicarbonaturia	重炭酸尿
第二色弱		HP:0011520	Deuteranomaly	第二色弱
IgE欠乏症		HP:0005479	Decreased circulating IgE	IgE欠乏症
BIFID URETER		HP:0030037	Bifid ureter	重複尿管
睫毛内反		HP:0011225	Epiblepharon	眼瞼贅皮
感情鈍麻		HP:0000741	Apathy	無関心, 感情鈍磨
体重減少		HP:0001824	Weight loss	体重喪失
LARYNGOSPASM		HP:0025425	Laryngospasm	喉頭痙攣
脂腺母斑	29058	HP:0010815	Nevus sebaceous	皮脂母斑
MELANONYCHIA		HP:0100644	Melanonychia	黒爪症
NEAR SIGHTED	38080,30477,27095	HP:0000545	Myopia	近視
心室粗動		HP:0011841	Ventricular flutter	心室粗動
関節血症		HP:0005261	Joint hemorrhage	関節出血
浅い眼窩		HP:0000586	Shallow orbits	浅い眼窩
筋量減少		HP:0003199	Decreased muscle mass	筋量減少
乾性咳嗽		HP:0031246	Nonproductive cough	乾性咳嗽
骨幹硬化	31095,23879	HP:0003034	Diaphyseal sclerosis	骨幹硬化
反響言語		HP:0010529	Echolalia	反響言語
PANCYTOPENIA		HP:0001876	Pancytopenia	汎血球減少症
二分脊椎	38374,36047,29469,28839,21846,21663	HP:0002414	Spina bifida	二分脊椎
PINCHED NOSE		HP:0000418	Narrow nasal ridge	狭い鼻梁
鼠径部痛		HP:0031520	Groin pain	鼠径部痛
口唇乾燥		HP:0040181	Chapped lip	口唇乾燥
MICROGRAPHIA		HP:0031908	Micrographia	小書症
自傷行動		HP:0100716	Self-injurious behavior	自傷行動
SALT CRAVING		HP:0030083	Salt craving	
膝の異常		HP:0002815	Abnormality of the knee	膝の異常
反射異常		HP:0031826	Abnormal reflex	反射異常
TETRAPARESIS	32034,23943	HP:0002273	Tetraparesis	四肢不全麻痺
索状卵巣		HP:0010464	Streak ovary	索状卵巣
肝硬変症		HP:0001394	Cirrhosis	肝硬変
口愛過度		HP:0000710	Hyperorality	口愛過度
慢性癤症		HP:0011132	Chronic furunculosis	慢性癤症
PHAKODONESIS		HP:0012629	Phakodonesis	水晶体震盪
鼻新生物		HP:0012720	Neoplasm of the nose	鼻新生物
副腎不全	30074,29766,1419,336	HP:0000846	Adrenal insufficiency	副腎不全
直腸穿孔		HP:0031371	Rectal perforation	直腸穿孔
腹部痙攣		HP:0032155	Abdominal cramps	腹部疝痛
PSEUDOPHAKIA		HP:0500081	Pseudophakia	偽水晶体
長い人中		HP:0000343	Long philtrum	長い人中
瞼裂縮小		HP:0000581	Blepharophimosis	眼瞼裂狭小
LYMPHANGIOMA	22273,18463,14105	HP:0100764	Lymphangioma	リンパ管腫
TAURODONTISM		HP:0000679	Taurodontia	牛歯
ABSENT TIBIA	18722	HP:0009556	Absent tibia	脛骨欠損
連銭形成		HP:0031898	Rouleaux formation	ルロー形成
尿道上裂		HP:0000039	Epispadias	尿道上裂
狭い鼻尖		HP:0011832	Narrow nasal tip	狭い鼻尖
後屈斜頚		HP:0002544	Retrocollis	直腸結腸炎
陰嚢水腫		HP:0000034	Hydrocele testis	陰嚢水腫
脂腺嚢腫	30794	HP:0200040	Epidermoid cyst	類表皮嚢胞
骨端欠損	39697,34657,34236,33578,33333,33194,33125,33103,32918,32777,32608,32352,28928,25678,23847,23077,22641,20971,20898,20802,20324,19887,19451,19304,19101,19098,19039,18984,18968,18944,18845,18821,18766,18721,18513,18461,18443,18437,18379,18341,18233,18193,18182,18173,18172,18134,17965,17837	HP:0010577	Absent epiphyses	骨端欠損
凍瘡病変		HP:0009710	Chilblains	凍瘡病変
頬骨奇形		HP:0012369	obsolete Abnormal malar bone morphology	頬骨奇形
平坦な顔		HP:0012368	Flat face	平坦な顔
腸軸捻転		HP:0002580	Volvulus	腸捻転
FLAT MIDFACE		HP:0011800	Midface retrusion	顔面中部後退
RETINAL FOLD	42108,27387,26119	HP:0008052	Retinal fold	異常な網膜ヒダ
尺骨欠損		HP:0003982	Aplasia of the ulna	尺骨欠損
睫毛欠損	40070,34782	HP:0000561	Absent eyelashes	睫毛欠損
子宮腫瘍		HP:0010784	Uterine neoplasm	子宮新生物
脳動脈瘤	39005	HP:0004944	Dilatation of the cerebral artery	大脳動脈瘤
外反母趾		HP:0001822	Hallux valgus	外反母趾
核白内障	29109,23817,19487	HP:0100018	Nuclear cataract	核白内障
発声障害	29872,28954	HP:0001618	Dysphonia	発音障害
胎児水腫	30648,25365	HP:0001789	Hydrops fetalis	胎児水腫
書字障害		HP:0010526	Dysgraphia	書字障害
尿臭異常		HP:0012088	Abnormal urinary odor	尿臭異常
鼻声発語		HP:0001611	Hypernasal speech	鼻声発語
内臓転位		HP:0030853	Heterotaxy	内臓逆位
偽水晶体		HP:0500081	Pseudophakia	偽水晶体
PLASMOCYTOMA		HP:0006775	Multiple myeloma	多発性骨髄腫
歯数増加		HP:0011069	Supernumerary tooth	歯数増加
SMALL FINGER	37152,31548,22595	HP:0030033	Small finger	
CROOKED FACE		HP:0000324	Facial asymmetry	顔面非対称
網膜出血		HP:0000573	Retinal hemorrhage	網膜出血
中脳欠損		HP:0007265	Absent mesencephalon	中脳欠損
SMALL TESTES	33114	HP:0008734	Decreased testicular size	精巣サイズ減少
体温変化		HP:0004370	Abnormality of temperature regulation	体温調節の異常
膝関節痛		HP:0030839	Knee pain	膝関節痛
血性胸郭		HP:0012151	Hemothorax	血性胸郭
関節疾患	42731,35179	HP:0003040	Arthropathy	関節症
射精不能		HP:0012879	Anejaculation	射精不能
静脈不全		HP:0005293	Venous insufficiency	静脈不全
認知欠損		HP:0100543	Cognitive impairment	認知障害
薄い皮膚		HP:0000963	Thin skin	薄い皮膚
線溶亢進		HP:0040236	Hyperfibrinolysis	線溶亢進
脊髄病変		HP:0100561	Spinal cord lesion	脊髄病変
嗅覚減退		HP:0004409	Hyposmia	嗅覚減退
LARGE CHEEKS		HP:0000293	Full cheeks	大きな頬
MORBUS CROHN		HP:0100280	Crohn's disease	Crohn 病
頭部強打		HP:0012168	Head-banging	頭部強打
運動障害	40533,35789,35142,33545,33488,29126,25860	HP:0100022	Abnormality of movement	運動の異常
HYPONATREMIA		HP:0002902	Hyponatremia	低ナトリウム血症
POOR FEEDING		HP:0011968	Feeding difficulties	食餌摂取障害
鼻孔拡大		HP:0009931	Enlarged naris	鼻孔拡大
肋間陥入		HP:0030864	Intercostal retractions	肋間陥入
血液疾患		HP:0001871	Abnormality of blood and blood-forming tissues	血液および血液痙性組織の異常
CRACKED SKIN		HP:0031057	Skin fissure	
NASAL SPEECH	38038,36649	HP:0001611	Hypernasal speech	鼻声発語
測定異常		HP:0001310	Dysmetria	測定障害
馬蹄鉄腎		HP:0000085	Horseshoe kidney	馬蹄腎
ばち状指		HP:0001217	Clubbing	ばち状化
静脈奇形	40260,35623,34619,34038,30577,29873,28636,28534,25016	HP:0012721	Venous malformation	静脈奇形
慢性膵炎		HP:0006280	Chronic pancreatitis	慢性膵炎
食欲不振		HP:0002039	Anorexia	食思不振
MICROGASTRIA		HP:0100841	Microgastria	小胃
少関節炎		HP:0040313	Oligoarthritis	少関節炎
SPIDER VEINS	32030,26110,23336,21634,16329,15082,14733,9080,8795,7717	HP:0001009	Telangiectasia	毛細血管拡張
第二色盲		HP:0011521	Deuteranopia	第二色盲
鈍麻状態		HP:0011151	Atypical absence status epilepticus	鈍麻状態
LARGE KIDNEY	41924	HP:0000105	Enlarged kidney	腎拡大
低酸素血	38309,7359	HP:0012418	Hypoxemia	低酸素血症
心線維腫		HP:0010617	Cardiac fibroma	心線維腫
成長不全	33633,33493,30426,25453,20511,9305,7362	HP:0001508	Failure to thrive	成長障害 (成長不全)
HYPOCALCEMIA	18474	HP:0002901	Hypocalcemia	低カルシウム血症
肺野陰影		HP:0031457	Pulmonary opacity	肺野陰影
食欲減退		HP:0004396	Poor appetite	食思不振
片耳難聴		HP:0009900	Unilateral deafness	片側性難聴
恥毛早発		HP:0012411	Premature pubarche	恥毛早発
Wilms 腫瘍	24425	HP:0002667	Nephroblastoma	腎芽腫 (Wilms 腫瘍)
APPLE CHEEKS		HP:0000293	Full cheeks	大きな頬
肺感染症	15624,15432	HP:0006532	Recurrent pneumonia	反復性肺炎
蜂巣織炎		HP:0100658	Cellulitis	蜂巣織炎
異常歩行		HP:0001288	Gait disturbance	歩行障害
易疲労性		HP:0003388	Easy fatigability	易疲労性
血性胆汁		HP:0100762	Hemobilia	血性胆汁
ABSENT UVULA		HP:0010292	Absent uvula	口蓋垂欠損
HETEROTOPIAS	24334,23725,14187	HP:0002282	Gray matter heterotopia	組織異所発生
巨睾丸症		HP:0000053	Macroorchidism	巨大精巣
BLADDER PAIN		HP:0032171	Bladder pain	膀胱痛
骨端拡大	29840	HP:0200003	Splayed epiphyses	骨端拡大
肛門奇形		HP:0004378	Abnormality of the anus	肛門の異常
循環障害		HP:0001626	Abnormality of the cardiovascular system	心血管系の異常
情動全長		HP:0012003	Affective epileptic aura	情動全長
胃腸出血		HP:0002239	Gastrointestinal hemorrhage	胃腸出血
青色虹彩		HP:0000635	Blue irides	青色虹彩
走行困難		HP:0009046	Difficulty running	走行困難
停留睾丸		HP:0000028	Cryptorchidism	停留精巣
頚椎過動		HP:0003318	Cervical spine hypermobility	頚椎過動
構音不能		HP:0002425	Anarthria	構語障害
顔貌失認		HP:0010528	Prosopagnosia	相貌失認
眼新生物		HP:0100012	Neoplasm of the eye	眼新生物
小脳失調	29015,24060,9411	HP:0001251	Ataxia	運動失調
蝶形椎弓		HP:0004617	Butterfly vertebral arch	蝶形椎弓
HEART RACING		HP:0001649	Tachycardia	頻拍
BLIND VAGINA		HP:0040314	Blind vagina	
運動失調	35743,31096,29507,29354,28933,25359,25005,24366,19782	HP:0001251	Ataxia	運動失調
消化器痛		HP:0002027	Abdominal pain	腹痛
知能障害		HP:0001249	Intellectual disability	知的障害
角化亢進		HP:0000962	Hyperkeratosis	過角化症
外陰腟炎		HP:0030683	Vaginitis	腟炎
RIDGED NAILS		HP:0001807	Ridged nail	隆起した爪
LOSING WORDS		HP:0002381	Aphasia	失語症
項部強直		HP:0031179	Nuchal rigidity	項部硬直
筋過緊張		HP:0001276	Hypertonia	筋緊張亢進
結膜充血		HP:0030953	Conjunctival hyperemia	結膜充血
産後出血		HP:0011891	Post-partum hemorrhage	産後出血
気分変動	42866	HP:0000712	Emotional lability	情動不安定
尿管重複		HP:0000073	Ureteral duplication	尿管重複
内転中足	40140,39481	HP:0001840	Metatarsus adductus	内転中足骨
BRAIN OEDEMA		HP:0002181	Cerebral edema	大脳浮腫
HYPOGONADISM	37044,32428,31636,31485,16829,16349,15348,14670,7910,5671	HP:0000135	Hypogonadism	性腺機能低下症
RETINA ISSUE		HP:0000479	Abnormal retinal morphology	網膜の異常
尿意切迫	39315	HP:0000012	Urinary urgency	尿意切迫
開口障害	20183	HP:0000211	Trismus	開口障害 (牙関緊急)
骨髄不全		HP:0005528	Bone marrow hypocellularity	骨髄細胞数増多
下口唇裂	34719	HP:0010281	Cleft lower lip	下口唇裂
多小脳回	30748,12134,4832,4226	HP:0002126	Polymicrogyria	多小脳回
白い眉毛		HP:0002226	White eyebrow	白い眉毛
胃腸重複		HP:0011140	Gastrointestinal duplication	胃腸重複
皮脂嚢胞		HP:0025246	Trichilemmal cyst	外毛根鞘嚢腫
喉頭蓋裂		HP:0010564	Bifid epiglottis	二分喉頭蓋
尿量減少		HP:0011037	Decreased urine output	排尿減少
無精巣症		HP:0030869	Anorchism	無精巣症
笑い発作		HP:0010821	Focal emotional seizure with laughing	笑い発作
精神症状		HP:0000709	Psychosis	精神病
全低嗅覚		HP:0010634	Total hyposmia	全低嗅覚
大きな眼	31012,29327	HP:0001090	Abnormally large globe	大きな眼
類皮嚢胞	4750	HP:0025247	Dermoid cyst	類皮嚢胞
髄膜脳瘤		HP:0006888	Meningoencephalocele	髄膜脳瘤
脊椎分離	39261	HP:0003304	Spondylolysis	脊椎分離症
空腸閉鎖		HP:0005235	Jejunal atresia	空腸閉鎖
骨減少症		HP:0000938	Osteopenia	骨減少症
不動繊毛		HP:0012263	Immotile cilia	不動繊毛
副舟状骨		HP:0004244	Accessory scaphoid	副舟状骨
WIDE CRANIUM	34768	HP:0002682	Broad skull	幅広い頭蓋骨
HYPERORALITY		HP:0000710	Hyperorality	口愛過度
塩類喪失	34369	HP:0000127	Renal salt wasting	腎性塩類喪失
副腎がん		HP:0006744	Adrenocortical carcinoma	副腎皮質癌
発達障害	29593	HP:0007281	Developmental stagnation	発達停滞
腹部肥満		HP:0012743	Abdominal obesity	腹部肥満
乳児脳症		HP:0007105	Infantile encephalopathy	乳児脳症
二重脊髄		HP:0100562	Diplomyelia	二重脊髄
ABNORMAL CRY		HP:0025429	Abnormal cry	
外反踵足		HP:0001884	Talipes calcaneovalgus	外反踵骨
羊水過多	40902	HP:0001561	Polyhydramnios	羊水過多
子宮拡大		HP:0100878	Enlarged uterus	子宮拡大
呼吸抑制	34849	HP:0002791	Hypoventilation	低換気
腎欠損症		HP:0000110	Renal dysplasia	腎異形成
低酸素症		HP:0012418	Hypoxemia	低酸素血症
MICROGNATHIA	36698,27860,26068,22281	HP:0000347	Micrognathia	小顎
CLOUDY URINE		HP:0031967	Cloudy urine	混濁尿
卵管重複		HP:0012885	Fallopian tube duplication	卵管重複
扁桃肥大	34517	HP:0030812	Enlarged tonsils	扁桃肥大
呼吸麻痺		HP:0002203	Respiratory paralysis	呼吸麻痺
BOWED RADIUS		HP:0002986	Radial bowing	橈側湾曲
LARGE PINNAE		HP:0000400	Macrotia	大耳
橈側湾曲		HP:0002986	Radial bowing	橈側湾曲
QUADRIPLEGIA	31191,29804,28415,13332	HP:0002445	Tetraplegia	四肢麻痺
眼瞼後退		HP:0500043	Eyelid retraction	眼瞼後退
管状毛髪		HP:0002235	Pili canaliculi	管状毛髪
ABNORMAL EKG		HP:0003115	Abnormal EKG	心電図異常
CRYPTORCHISM		HP:0000028	Cryptorchidism	停留精巣
無眼瞼症		HP:0011224	Ablepharon	無眼瞼
円錐角膜		HP:0000563	Keratoconus	円錐角膜
WEBBED ELBOW		HP:0009760	Antecubital pterygium	肘前翼状片
SKIN PAPULES		HP:0200034	Papule	丘疹
肺動脈瘤		HP:0004937	Pulmonary artery aneurysm	肺動脈瘤
骨化過剰		HP:0100774	Hyperostosis	骨化過剰
BRONCHOSPASM	29300	HP:0025428	obsolete Bronchospasm	気管支痙攣
甲状腺炎	33950,28785,12258	HP:0100646	Thyroiditis	甲状腺炎
精巣異常		HP:0000035	Abnormal testis morphology	精巣異常
失感情症		HP:0031433	Alexithymia	失感情症
腹壁欠損	38992	HP:0010866	Abdominal wall defect	腹壁欠損
HYPERKETOSIS		HP:0001946	Ketosis	ケトン症
口腔癒着		HP:0010285	Oral synechia	口腔癒着
収縮瞳孔		HP:0000616	Miosis	縮瞳
嗅覚鈍麻		HP:0004409	Hyposmia	嗅覚減退
無胆汁症		HP:0011985	Acholic stools	無胆汁便
DESQUAMATION	8618	HP:0040189	Scaling skin	剥離
椎弓奇形		HP:0008438	Vertebral arch anomaly	椎弓奇形
反弓緊張		HP:0002179	Opisthotonus	後弓反張
多発月経		HP:0000132	Menorrhagia	月経痛
橈骨狭窄		HP:0003976	Constricted radius	橈骨狭窄
結腸慣性		HP:0012423	Colonic inertia	結腸慣性
脂腺腺腫	39838	HP:0009720	Adenoma sebaceum	皮脂腺腺腫
発語不全		HP:0002465	Poor speech	発語不全
閃光暗点		HP:0010822	Scintillating scotoma	閃光暗点
顔面浮腫		HP:0000282	Facial edema	顔面浮腫
POIKILODERMA		HP:0001029	Poikiloderma	多形皮膚萎縮症 (ポイキロデルマ)
HEMANGIOMATA	32372,27194	HP:0001028	Hemangioma	血管腫
音嫌悪症		HP:0025113	Misophonia	音嫌悪症
内臓肥大		HP:0003271	Visceromegaly	内臓肥大
筋石灰化	40898	HP:0100249	Calcification of muscles	筋石灰化
LIMBAL EDEMA		HP:0025349	Limbal edema	
指基節骨	33896,31175,30367,29928,29520,28863,28774,28478,28325,28010,27667,27413,27338,27337,27243,25864,25291,25132,24774,24152,23623,23601,23500,23454,23426,23387,23366,23357,23318,23226,23196,23134,23072,23029,22923,22746,22734,22536,22460,22335,22324,22184,20784,20581,19887,19583,19482,19356,19059,18944,18943,18836,18766,18764,18726,18713,18698,18616,18461,18430,18419,18322,18301,18044,18023,18002,17966,17837,16674,16268,16138,16075,15147,15015,14818,14800,14750,14502,14466,14451,14433,14406,14356,14295,14238,14180,14130,14106,13053,12844,12651,12618,12432,12079,11893,11880,11865,11759,11716,11656,11645,11637,11560,11487,11478,11432,11302,11294,11229,11192,11189,11187,11145,11022,11015,10985,10915,10650,10492,10459,10430,10288,10165,9617,9445,9438,9298,9141,9105,8975,8974,8968,8955,8812,8799,8712,8541,8522,8395,8277,7463,6982,6956,6868,6790,6754,6706,6644,6541,5115,2458,2413,2411,2386	HP:0010006	Duplication of the proximal phalanx of hand	指基節骨
高尿酸尿	40433	HP:0003149	Hyperuricosuria	高尿酸尿
被刺激性	38107	HP:0000737	Irritability	被刺激性
MIMIC SPASMS		HP:0011468	Facial tics	顔面チック
巨大尿管	30320	HP:0000072	Hydroureter	水尿管症
吸収不良	34670	HP:0002024	Malabsorption	吸収障害
BIFID SACRUM		HP:0009791	Bifid sacrum	二分した仙骨
ERYTHRODERMA	25279,24824,10886,8831,5737,4457,4382,3643,3489	HP:0001019	Erythroderma	紅皮症
疎な骨梁		HP:0002752	Sparse bone trabeculae	疎な骨梁
出血素因		HP:0001892	Abnormal bleeding	異常な出血
月経異常		HP:0000140	Abnormality of the menstrual cycle	月経周期異常
総動脈幹	37710,36598,36566,34882	HP:0001660	Truncus arteriosus	総動脈幹
腕長異常		HP:0012769	Abnormal arm span	腕長異常
重度近視		HP:0011003	High myopia	重度近視
項部硬直	42830	HP:0025258	Stiff neck	肩こり
腹部疝痛		HP:0011848	Abdominal colic	腹部疝痛
筋単収縮		HP:0002380	Fasciculations	線維束性収縮
心房細動	34473,30542,29728	HP:0005110	Atrial fibrillation	心房細動
筋の異常	39539,39142,38942,38346,34582,34550,34298,34150,34056,34048,33948,25069	HP:0003011	Abnormality of the musculature	筋の異常
OSTEOMALACIA		HP:0002749	Osteomalacia	骨軟化症
肋骨欠損		HP:0000921	Missing ribs	肋骨欠損
細い毛髪		HP:0002213	Fine hair	細い毛髪
心窩部痛		HP:0410019	Epigastric pain	心窩部痛
斑状禿頭	26717,22965	HP:0002232	Patchy alopecia	斑状禿頭
陰茎異常		HP:0000036	Abnormal penis morphology	陰茎異常
動脈解離	40913,40633,40298,40118,36055,34921,34602,33883,33756,30251,29654,28874,19813,19638	HP:0005294	Arterial dissection	動脈解離
鉗子分娩		HP:0011411	Forceps delivery	鉗子分娩
歩行不能	42715,38801,6860	HP:0012651	Abasia	歩行不能
短い歯根		HP:0006336	Short dental root	短い歯根
右房拡大		HP:0030718	Right atrial enlargement	右房拡大
YELLOW NAILS		HP:0011367	Yellow nails	黄色爪
狭い鼻梁		HP:0000446	Narrow nasal bridge	狭い鼻梁
頚動脈瘤		HP:0012163	Carotid artery dilatation	頚動脈瘤
過短臍帯		HP:0001196	Short umbilical cord	短い臍帯
へら状指		HP:0001500	Broad finger	幅広い指
聴力障害		HP:0000364	Hearing abnormality	聴覚異常
排便障害		HP:0002019	Constipation	便秘
FROMENT SIGN		HP:0032121	Froment sign	
硝子体炎		HP:0011531	Vitritis	硝子体炎
重複尿管	42916	HP:0000073	Ureteral duplication	尿管重複
頚髄圧迫		HP:0002341	Cervical cord compression	頚髄圧迫
体温上昇		HP:0001945	Fever	発熱
糸球体症	31018	HP:0100820	Glomerulopathy	糸球体症
口内乾燥	40548	HP:0000217	Xerostomia	口内乾燥症
かき混ぜ		HP:0000713	Agitation	不穏
ROP STAGE 5B		HP:0500058	Retinopathy of prematurity stage 5b	
OMPHALOCOELE		HP:0001539	Omphalocele	臍帯ヘルニア
PREECLAMPSIA		HP:0100602	Preeclampsia	子癇前症
心室細動		HP:0001663	Ventricular fibrillation	心室細動
FACIAL CLEFT	42060,40623,31442,31228,31203,27100,26645,17564,17449,17285,17268,17225,17218,17180,17166,17156,17115,17075,17048,16884,16820,16661,16152,16036,15820,15530,15508,15214	HP:0002006	Tessier cleft	顔面裂
両眼隔離	40136	HP:0000316	Hypertelorism	両眼隔離
長い指骨		HP:0006155	Long phalanx of finger	長い指骨
脾臓膿瘍		HP:0025059	Splenic abscess	脾臓膿瘍
妊娠悪阻		HP:0012188	Hyperemesis gravidarum	妊娠悪阻
高血圧症	29408,24851,20353	HP:0000822	Hypertension	高血圧
URACHAL CYST		HP:0012618	Urachal cyst	尿膜管嚢胞
BLOOD TUMOUR		HP:0004377	Hematological neoplasm	血液学的新生物
網膜円孔		HP:0011530	Retinal hole	網膜円孔
咽頭浮腫		HP:0011855	Pharyngeal edema	咽頭浮腫
開放咬合	34701,13007	HP:0010807	Open bite	開放咬合
SKIN ABSCESS		HP:0031292	Cutaneous abscess	
SHORT FACIES		HP:0011219	Short face	短い顔
音声恐怖		HP:0002183	Phonophobia	光恐怖症
膵異形成		HP:0005232	Pancreatic dysplasia	膵異形成
腋毛欠損		HP:0002221	Absent axillary hair	腋毛欠損
腸偽閉塞		HP:0004389	Intestinal pseudo-obstruction	腸偽閉塞
SHIELD CHEST		HP:0000914	Shield chest	盾状胸
ELEVATED IOP		HP:0007906	Ocular hypertension	眼内圧の増加
逆行射精		HP:0012877	Retrograde ejaculation	逆行性射精
乳糜心膜	40759	HP:0011852	Chylopericardium	乳糜心膜症
HYPEROSTOSIS	32963,31807,30532,27694,27314,26132,23160,22952,22804,21397,18659,17109,17046,16557,15268,15129,14879,14739,11764,4091,1752,1720,1627	HP:0100774	Hyperostosis	骨化過剰
消化障害		HP:0410281	Dyspepsia	消化不良
反射亢進	41200,34199,33894,33817,30456,29556,29206	HP:0001347	Hyperreflexia	反射亢進
SPEECH DELAY		HP:0000750	Delayed speech and language development	発語および言語発達遅延
発育遅延	34454,29347,20586	HP:0001263	Global developmental delay	全般性発達遅滞
臍帯巻絡		HP:0012498	Nuchal cord	臍帯巻絡
黒色面疱		HP:0025251	Open comedo	黒色面皰
反射低下	35298,35225,34796	HP:0001265	Hyporeflexia	反射低下
肛囲膿瘍		HP:0009789	Perianal abscess	肛門周囲膿瘍
食思不振		HP:0002039	Anorexia	食思不振
巨大脳症		HP:0001355	Megalencephaly	巨大脳症
双角子宮		HP:0000813	Bicornuate uterus	双角子宮
触覚障害	35570	HP:0010830	Impaired tactile sensation	触覚障害
内反踵足		HP:0008124	Talipes calcaneovarus	内反踵足
心新生物		HP:0100544	Neoplasm of the heart	心新生物
MILK ALLERGY	38013,17347,5533	HP:0100327	Cow milk allergy	牛乳アレルギー
快感消失		HP:0012154	Anhedonia	性的冷感
全前脳症	24853	HP:0001360	Holoprosencephaly	全前脳胞症
自殺傾向		HP:0031589	Suicidal ideation	自殺念慮
顔面麻痺	30508,4474	HP:0010628	Facial palsy	顔面麻痺
心血管腫		HP:0011673	Cardiac hemangioma	心血管腫
TILTED MOUTH		HP:0009941	Asymmetry of the mouth	口非対称
心房粗動		HP:0004749	Atrial flutter	心房粗動
心粘液腫		HP:0011672	Cardiac myxoma	心粘液腫
性腺芽腫		HP:0000150	Gonadoblastoma	性腺芽細胞腫
肉芽腫症	40462,34376,5838	HP:0002955	Granulomatosis	肉芽腫症
眼瞼贅皮		HP:0011225	Epiblepharon	眼瞼贅皮
CARNITINURIA		HP:0020077	Carnitinuria	
食欲亢進		HP:0002591	Polyphagia	過食症
胆管異常		HP:0001080	Biliary tract abnormality	胆管異常
SMELL DEFECT		HP:0004408	Abnormality of the sense of smell	嗅覚の異常
表皮肥厚		HP:0011368	Epidermal thickening	表皮肥厚
胸骨披裂		HP:0010309	Bifid sternum	二分した胸骨
扁平母斑		HP:0025510	Nevus spilus	扁平母斑
RETINA TUMOR		HP:0009919	Retinoblastoma	網膜芽細胞腫
認知障害		HP:0100543	Cognitive impairment	認知障害
MICROGLOSSIA		HP:0000171	Microglossia	小舌
ROP STAGE 5A		HP:0500057	Retinopathy of prematurity stage 5a	
小脳萎縮	39465,38518,34028,29911,29680,25234,16687,15988	HP:0001272	Cerebellar atrophy	小脳萎縮
心嚢血腫		HP:0011851	Hemopericardium	心膜血腫
GROWTH ISSUE		HP:0001507	Growth abnormality	成長異常
手掌小孔		HP:0010610	Palmar pits	手掌小孔
慢性疲労		HP:0012432	Chronic fatigue	慢性疲労
歯肉出血		HP:0000225	Gingival bleeding	歯肉出血
情緒不安	38320,29272,4672	HP:0000712	Emotional lability	情動不安定
口角下垂		HP:0002714	Downturned corners of mouth	口角下垂
神経障害	35403,35133,34633,34273,30103,25261,20141,12154,10083,5743	HP:0009830	Peripheral neuropathy	末梢神経ニューロパチー
疎な体毛		HP:0002231	Sparse body hair	疎な体毛
鼻尖偏位		HP:0011831	Deviated nasal tip	鼻尖偏位
聴力低下		HP:0000365	Hearing impairment	難聴
NARIS, BROAD		HP:0009931	Enlarged naris	鼻孔拡大
失神寸前	34608	HP:0031972	Presyncope	失神性めまい
気管支炎	39454,35369,35167,29091,25751,24687,24664,5739,4662	HP:0012387	Bronchitis	気管支炎
脂肪腫症		HP:0001012	Multiple lipomas	多発性脂肪腫
発語欠損		HP:0001344	Absent speech	発語欠損
手の異常		HP:0001155	Abnormality of the hand	手の異常
歯未萌出	29918	HP:0000706	Eruption failure	歯未萌出
NIGHT TERROR		HP:0030765	Sleep terror	夜驚症
DYSAUTONOMIA		HP:0012332	Abnormal autonomic nervous system physiology	異常な自律神経生理
QRS WIDENING		HP:0006677	Prolonged QRS complex	遷延性 QRS 複合
SMALL PELVIS	32689,20881	HP:0008839	Hypoplastic pelvis	骨盤低形成
ABNORMAL MCH	42284	HP:0025546	Abnormal mean corpuscular hemoglobin concentration	
同名半盲		HP:0030516	Homonymous hemianopia	同名半盲
肺線維症		HP:0002206	Pulmonary fibrosis	肺線維症
帝王切開		HP:0011410	Caesarian section	帝王切開
長い手掌		HP:0011302	Long palm	長い手掌
EYE FLOATERS		HP:0100832	Vitreous floaters	飛蚊症
CLUBBED TOES		HP:0100760	Clubbing of toes	ばち趾
SYMBLEPHARON		HP:0430007	Symblepharon	瞼球癒着
胎盤梗塞		HP:0011416	Placental infarction	胎盤梗塞
疎な腋毛		HP:0002215	Sparse axillary hair	疎な腋毛
頚部腫瘍		HP:0030159	Cervical polyp	頸部腫瘍
骨軟骨腫	42690	HP:0100777	Exostoses	外骨症
大きな顔		HP:0100729	Large face	大きな顔
初潮遅延		HP:0012569	Delayed menarche	初潮遅延
重症感染	39125	HP:0032169	Severe infection	重症感染症
嗜眠状態		HP:0002329	Drowsiness	眠気
胃腸炎症		HP:0004386	Gastrointestinal inflammation	胃腸炎症
行動症状	20527	HP:0000708	Atypical behavior	行動異常
平衡障害		HP:0002172	Postural instability	姿勢不安定
短い脳梁		HP:0200012	Short corpus callosum	短い脳梁
もの忘れ		HP:0002354	Memory impairment	記憶障害
爪甲白斑	39426	HP:0001820	Leukonychia	白爪症
FUNNEL CHEST		HP:0000767	Pectus excavatum	漏斗胸
SELF-NEGLECT		HP:0025479	Self-neglect	セルフ・ネグレクト
癒合肋骨		HP:0000902	Rib fusion	肋骨癒合
SENILE DRUSE		HP:0100256	Senile plaques	老人斑
小脳出血		HP:0011695	Cerebellar hemorrhage	小脳出血
爪剥離症	30117	HP:0001806	Onycholysis	爪剥離症
